sentiment,message,tweetid
2,China proposes major green investment amid Trump’s retreat from climate change. https://t.co/5iNuf7uvIo,452921
2,RT @washingtonpost: The Trump administration just disbanded a federal advisory committee on climate change https://t.co/WCSwCKeUll,542187
2,Finance ministers from the world’s biggest economies dropped a reference to climate change… https://t.co/QkyoDLtTMv https://t.co/yVo3JBUq30,113181
2,China urges U.S. to stay inside Paris Agreement on climate change https://t.co/6hVPn3cM7c https://t.co/SVArf0ikED,674302
2,Youth conference on climate change begins: The Himalayan Times: Youth conference on climate… https://t.co/qAlhdabcWC,286037
2,Mixed signals for economic switch on climate change https://t.co/jXsQ08vycL,260154
2,RT @ChemistryatYork: Listen to Dr Kevin Cowtan's @BBCRadioWales interview on climate change in the form of warmer oceans (at 01:05:36) http…,689133
2,"RT @climateprogress: #GameofThrones star: ‘I saw global warming with my own eyes, and it’s terrifying’ https://t.co/8hyQrxtfpg https://t.co…",207314
2,RT @themainichi: Britain's Prince Charles co-authors a book on climate change - https://t.co/MozQQF0ihT,289833
2,What Trump's budget would mean for NASA and climate change https://t.co/7WjXRj8zuF https://t.co/VvO4DREKSE,787757
2,RT @mmfa: Five crucial climate change takeaways from the Rex Tillerson confirmation hearing  https://t.co/rw0YxDxaJo https://t.co/n31eVnrEmC,735635
2,UK government signs Paris climate change agreement - Sky News https://t.co/R94mRenSLW,280052
2,Rex Tillerson used an alias e-mail at Exxon Mobil for climate change talk: WSJ https://t.co/4qUxlHPOFh https://t.co/V14oM6fixl,764266
2,RT @TheEconomist: It briefly looked as if Trump might have had a rethink about global warming. Apparently not https://t.co/U0EeWOoLBa https…,970370
2,Record-breaking climate change pushes world into ‘uncharted territory’ https://t.co/oQ4e5aHIVV,74242
2,RT @theecoheroes: Trump's climate change agenda 'immensely depressing' #environment #climatechange https://t.co/0VzTZDdpdx thanks @AndyS_Re…,323796
2,Trump to drop climate change from environmental reviews: Bloomberg https://t.co/DIO6DhE4iq,894598
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change https://t.co/CO0p9PU3Fd,715289
2,RT @Independent: US 'forces G20 to drop any mention of climate change' in joint statement https://t.co/49EE31tyP7,734830
2,RT @nytpolitics: Governor Jerry Brown vows California will battle the Trump White House on climate change https://t.co/unt7FUYOM3 https://t…,754788
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change https://t.co/CO0p9PU3Fd,13730
2,RT @MashableUK: Stephen Hawking has a message for Trump: Don't ignore climate change https://t.co/ts7hrsVP3d https://t.co/KCuIC2q3Lm,331470
2,RT @guardianeco: Michael Bloomberg and Mark Carney: How to make a profit from defeating climate change https://t.co/gsCgiWyHnL,731519
2,"RT @KeepAmerGr8: Julia Louis-Dreyfus endorses Clinton, slams Trump over climate change https://t.co/AZqPhye9Up via @EW",649668
2,An Inconvenient Sequel review – Al Gore's new climate change film lacks heat: The former vice president’s latest… https://t.co/jD2J9unDpC,857758
2,"RT @nytimes: With Donald Trump in charge, climate change references were purged from the White House website https://t.co/KOtUdecPLu",421611
2,"The dirt on tourism and climate change - For an industry reliant on predictable weather, ... - green cyprus - https://t.co/TJPabFWi26",304468
2,INDIA: Nine-year-old sues government over climate change inaction. https://t.co/lonAaD2jZU,609407
2,BBC News - New mercury threat to oceans from climate change https://t.co/2647YSxf1C,288875
2,How scientists plan to avoid another global warming Ã¢â‚¬Å“pauseÃ¢â‚¬ï† row: Scientists need to fight the inevitableÃ¢â‚¬Â¦ https://t.co/BAh4dVAAEo,75628
2,"Under Trump shadow, world leaders tackle climate change
https://t.co/gO5SwI8whH",410824
2,Generals sound alarm over climate change at Halifax International Security Forum' https://t.co/JeJ6NxJ35I #climatechange #security #drought,9654
2,RT @sciencemagazine: 'The urgency of acting to mitigate climate change is real and cannot be ignored:' -@POTUS https://t.co/KrxMehfDVv…,352184
2,"RT @IRENA: CO2 emissions from the energy system must drop to 0 by 2060, to limit global warming to 2°C—@IRENA report reveals…",294936
2,Merkel urges Europe to rise to climate change challenge https://t.co/k60MeiUm2e #WorldNews #News https://t.co/kOY6qSPvQJ,934579
2,RT @ComplexMag: Leonardo DiCaprio is getting a major award for climate change doc 'Before the Flood': https://t.co/phGfe2yPsO https://t.co/Ã¢â‚¬Â¦,409513
2,"US could suffer recession-era economic losses if climate change remains unchecked, study finds .. https://t.co/keOOMykiAL #climatechange",85258
2,RT @likeagirlinc: #EPA airbrushes #climate webpage as #Pruitt nears confirmation | Climate Home - climate change news https://t.co/qRwVj2uB…,508402
2,Two billion people may become refugees from climate change by the end of the century https://t.co/vUWQ3s1eOF,432593
2,The fight against climate change: four cities leading the way in the Trump era https://t.co/7V34oFG4QY https://t.co/y9HMoARud0,87681
2,Blackhawks' Toews speaks out on climate change: https://t.co/T0CDX7XcOi https://t.co/yNg6LmkS6m,451676
2,RT @ScienceNews: Lichens sound a quiet alarm on air pollution and climate change. https://t.co/z1ILg9dpzq,687305
2,POLICY SHIFT: Trump to undo Obama’s climate change agenda https://t.co/yFdSDLOACC https://t.co/nadUCJieDe,19400
2,The 'simple question' that can change your mind about global warming - CNN https://t.co/oDqYuSNZgb,151456
2,"IPU, Schwarzenegger team up on climate change #ArnoldSchwarzenegger https://t.co/0ecvDzEjsX #arnoldschwarzenegger",488614
2,Exxon to Trump: Don't ditch Paris climate change deal https://t.co/1ZUpvKG1i1 via @CNNMoney,895689
2,UAE establishes council on climate change https://t.co/NYyKY4bTmX - #climatechange,495380
2,Judge orders Exxon to hand over documents related to climate change for probe into... https://t.co/hXOlndpPt1 by #cnnbrk via @c0nvey,950282
2,RT @SkyNewsAust: .@TonyAbbottMHR says the moral panic on climate change has been 'over the top' #auspol https://t.co/t5VbEJP6Ir,121381
2,"RT @AAPInNews: Action plan on climate change awaiting final review, says Delhi government 
https://t.co/mQb6u8lQnQ",72062
2,RT @AngieHolan: EPA head Scott Pruitt: CO2 is not a primary cause of global warming https://t.co/sHTB2CbdZI via @PolitiFact,859204
2,RT @climatehawk1: Vancouver considers abandoning parts of coast because of #climate change | @Motherboard https://t.co/285TKcSxAlÃ¢â‚¬Â¦,722618
2,"After Obama, Donald Trump may face children suing over global warming https://t.co/Txge3d37ye",986
2,Biodiversity redistribution under climate change: Impacts on ecosystems and human well-being https://t.co/5pfRMMnBdN,261896
2,A little off piste: The importance of climate change on global economic trade winds https://t.co/gVmNrhEc2i,666991
2,@BBCAmos The Arctic is at a record low. These observations are key to outlining the extent of climate change. https://t.co/q5F9vzB74a,488417
2,"RT @TheEconomist: In Palau, some corals are thriving despite climate change. What's their secret? https://t.co/Tr26x4Y8Kh",110137
2,The Independent Theresa May urged by climate change scientists to pressure Donald… https://t.co/CQQdc1owI8 #hng… https://t.co/KsofHrpy59,681932
2,RT @latimes: China is now looking to California – not Trump – to help lead the fight against climate change…,301662
2,RT @sciam: Legendary climate scientist James Hansen likes a GOP proposal on global warming. (By @aisneed)…,754018
2,Globalization and climate change are spreading brain-invading worms by @AdrienneLaF https://t.co/bp2EaPk7bL,667790
2,Playwright: Trump administration's willful denial of climate change and its attempts to silence art are related… https://t.co/00qpCLUnHn,581338
2,EPA head Pruitt: Paris climate change agreement 'all hat and no cattle' https://t.co/yrdZJGBiN8 via the @FoxNews Android app,29931
2,"RT @Bolets: Spain's hidden €1bn subsidy to coal, gas power plants | Climate Home - climate change news https://t.co/gxI4aJg8uX @per_energia…",240462
2,"RT @geekwire: Bill Gates, tech leaders announce $1B alternative energy fund, amid an uncertain future for climate change fight: https://t.c…",947667
2,RT @CNNPolitics: Robert F. Kennedy Jr. issues a warning about President Trump's climate change policies https://t.co/3RRuiDI7mV https://t.c…,196836
2,RT @Gizmodo: Will human evolution be shaped by climate change? https://t.co/OPPeihxRP3 https://t.co/Hq7kchtk5V,315728
2,"RT @ajplus: Here's some things to know about Scott Pruitt, the climate change skeptic Trump picked to head the EPA.… ",263393
2,Hamilton' creator Lin-Manuel Miranda offers up a musical guide to climate change. https://t.co/5BUMb8jZKM,847800
2,"RT @kylegriffin1: New study finds that climate change costs will hit Trump country, especially southeast states, the hardest. https://t.co/…",835313
2,RT @climateprogress: The House Science Committee used global warming to… challenge global warming? https://t.co/mTRnLbOjAj https://t.co/lj5…,429769
2,RT @pilitaclark: Bank of England to probe banks’ exposure to climate change risks https://t.co/uoLscKz7xU via @FT,271505
2,"RT @verge: Apple, Google, Microsoft, and Amazon will continue to fight climate change despite Trump https://t.co/3ShPpgs4jf https://t.co/X8…",736128
2,Koalas don't like water but they're being 'driven to drink' by climate change' https://t.co/k1l0IOYAGR,714450
2,Turnbull government’s yuletide cheer runs out as climate change exposes more rifts | The New Daily https://t.co/jQgUhMX4uo,418051
2,RT @business: China tells Trump climate change isn't a hoax it invented https://t.co/eWVQtI28t3 https://t.co/7qV3RfzTTE,357796
2,RT @BASIS_org: Lord’s on the ball as climate change threat to cricket revealed | Resource Magazine https://t.co/Emj8ZMmqZa,38925
2,RT @Reuters:U.S. EPA chief unconvinced on CO2 link to global warming https://t.co/jKM8nSufWi,34373
2,Trump poised to undo Obama actions on climate change https://t.co/ru8hzDxoFb via @FT,218448
2,"Retweeted Guardian Environment (@guardianeco):

Arctic ice melt could trigger uncontrollable climate change at... https://t.co/UD3D6Etvsi",215033
2,California politician likes climate change because 'our enemies' live in hot places: Republican assembly candidateÃ¢â‚¬Â¦ https://t.co/16gM4Xe53B,290324
2,#Emory initiatives support actions to address climate change https://t.co/OlAm04SqfT https://t.co/YB1J5Di1NN,357214
2,RT @wef: .@BarackObama says tackling climate change means changing our eating habits https://t.co/6jAPDdfen1 https://t.co/eoUXrauY8c,905790
2,"RT @climatehawk1: Australian health fund HCF divests from fossil fuels, saying #climate change harms health | @Guardian… ",369712
2,"How globalization and climate change are spreading brain-invading worms, by @AdrienneLaF. @TheAtlantic https://t.co/tYjTOjUkgf",491234
2,RT @GlobalWarming36: John Kerry visits Antarctica to hear scientists on climate change - Newsday https://t.co/fPq5PDrYM0,2969
2,New head of USA's Environmental Protection Agency unconvinced on CO2 link to global warming https://t.co/RbnDCsZNxB,717386
2,US withdrawal from Paris Treaty on climate change universally condemned https://t.co/2NitwGbZ0Q,738094
2,RT @ScienceNews: Shrinking glaciers are “categorical evidence” of climate change. https://t.co/2wYWmKgpas #AGU16,218594
2,businessinsider: 'It is happening here and now': NYC is prepping for the looming threat of climate change Ã¢â‚¬Â¦ https://t.co/5FNklOBtQW,374252
2,RT @DonaldFartWatch: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming…,211715
2,wef: Plants appear to be trying to rescue us from climate change https://t.co/ZozsaoMVUX https://t.co/Dtkpp0qSDs,472419
2,RT @arstechnica: Trump’s executive order on climate change finally drops https://t.co/P5hzvBmrtX by @SJvatn,64710
2,"RT @NYDailyNews: The Trump White House website axes pages related to LGBT rights, civil rights, climate change and Obamacare https://t.co/N…",113750
2,These youth of color are organizing to address climate change https://t.co/8CXHdIqgpH https://t.co/xFLPAsBQeU,480651
2,Scott Pruitt: Fox News roast Donald Trump's EPA chief over climate change https://t.co/P1arfNmbFt ^Independent https://t.co/uAtycS7mvo,733643
2,"RT @WorldfNature: Africa's water crisis said to be worsened by climate change, human influence - Press Herald https://t.co/xDPBcQzbr9 https…",393091
2,"RT @TreyPollard_SC: In race to curb climate change, cities outpace governments https://t.co/GxLicETAkd via @Reuters",197554
2,Trump team cuts references to LGBT people and climate change from White House website https://t.co/uFvxt8Lx2w,547115
2,RT @ABC: Sec. John Kerry becomes highest-ranking U.S. official to visit Antarctica; he's there to learn about climate changeÃ¢â‚¬Â¦,705689
2,RT @CNN: Will President Trump force China to take the lead on climate change? https://t.co/9VHD1SiKEA https://t.co/jtvm4cbSSf,773066
2,RT @highcountrynews: A group of artists show the effects of deindustrialization &amp; climate change. @PacificStand explains: https://t.co/5aei…,166966
2,"RT Trump seems ready to fight the world on climate change, and it could cost the US https://t.co/jaE77vkMp6",627007
2,RT @businessinsider: 100-year-old frost maps show how climate change has shifted the growing season — via @Slate https://t.co/kUPADMnYjW ht…,211075
2,"U.S. State department recognizes 195 countries. Of those, 194 officially acknowledge human induced climate change.… https://t.co/eSwjiGpTWx",605979
2,Here's what President Trump's executive order on climate change means for the world https://t.co/VEVbx1SNa9 by #CNN… https://t.co/UTGo1qoTpq,270228
2,RT @climatehawk1: Yukon species list shows 'violent' #climate change in action - @PJTucker @CBCNews https://t.co/AL8BBPdPw3…,494110
2,@CBCQuirks #quirkquestions Should Canada go ahead with a carbon tax when USA Russia and China are doing nothing on global warming?,634603
2,Nicholas Stern: cost of global warming Ã¢â‚¬Ëœis worse than I fearedÃ¢â‚¬â„¢ https://t.co/qSzcF6Gliz,423544
2,RT @HuffPostGreen: Thousands of protesters surround White House to demand Trump act on climate change https://t.co/cNTmfNELQx,726786
2,RT @rudepundit: Scientists are 'guerrilla archiving' their data on climate change in case the Trump administration trashes it: https://t.co…,455134
2,"RT @UNEP: Scientists say, 2016's super warm Arctic winter 'extremely unlikely' without climate change. Read more&gt;… ",929450
2,RT @Oregonian: New Yorker magazine: Oregon climate change-denier Art Robinson considered for Trump's national science advisor…,920001
2,"RT @gadyepstein: Role reversal: ChinaÃ¢â‚¬â€once seen as an obstructive force in UN climate change talksÃ¢â‚¬â€warns Trump not to abandon deal

https:/Ã¢â‚¬Â¦",861039
2,RT @BuzzFeedNews: Secretary of State Rex Tillerson allegedly used an alias email to discuss climate change while at Exxon…,17792
2,RT @ajplus: Diplomats at the UN global warming summit are very concerned about Trump's stance on climate change. https://t.co/wZ6VbM60K8,695002
2,How climate change could alter the environment in 100 years - https://t.co/B1uC8U8Awy,259714
2,RT @stevesi: Senior diplomat in Beijing embassy resigns over Trump’s climate change decision https://t.co/MWWAZepgau // Wow!!!,155994
2,Trump’s views on Paris climate change pact ‘evolving’ at G7 https://t.co/ZZFVCKjK94,106902
2,"As Trump heads to G-7 mtg, European leaders lobby him on climate change - just as conservatives feared: @evanhalper https://t.co/2sKbqYG5a9",964117
2,UN climate change agency reacts cautiously to Trump plan https://t.co/5f1ZvWLKIN,446558
2,India to achieve climate change goal earlier than thought via /r/worldnews https://t.co/SUwXapiB4F,800263
2,RT @KathViner: 24 hrs of rolling coverage about climate change to mark the eve of Donald Trump's inauguration  https://t.co/r1h6pJXbAZ,690233
2,RT @thinkprogress: Australia’s record-breaking summer heat linked directly to climate change https://t.co/Lo5oGQLRiD https://t.co/NeKUOE1GPx,409564
2,RT @WIRED: What a Trump presidency means for the global fight against climate change: https://t.co/JhDmByNpNP,297407
2,#EarthChanges Brisbane Times 'Nowhere on earth safe' from climate change as survival… https://t.co/rKXGfOaYMp via… https://t.co/q6EYb88V9j,587303
2,RT @EcoInternet3: Showdown over #science standards reflects #climate change debate: Idaho Statesman https://t.co/PUT5yG5fbZ #environment,80686
2,RT @Gizmodo: Scientists aren't sure what climate change did to Harvey https://t.co/6L6PW6cikf https://t.co/oPmBQ3gcnm,531742
2,RT @RawStory: Trump’s defense secretary James Mattis says climate change is real — and a national security threat…,588693
2,RT @ABCWorldNews: Top-ranking diplomat at U.S. Embassy in Beijing resigns over climate change decision. https://t.co/CureuoME5w https://t.c…,580625
2,RT @dfrodl: GE CEO Jeff Immelt seeks to fill void left by Donald Trump in climate change efforts - Boston Business Journal https://t.co/wDZ…,200640
2,"RT @aen_texas: https://t.co/NYpvYNhW1d More shareholder climate change votes ahead, as Trump may loosen energy rules",832066
2,Ivanka from Brighton's message for Trump: 'Please pay attention to climate change' https://t.co/uBddHiPrPz,374288
2,"Oil extraction policy incompatible with climate change push, MSPs told https://t.co/bxZDyYpJC7 https://t.co/CNRum2EIOz",706347
2,RT @thehill: Energy Dept. tells employees to stop using the phrase 'climate change': report https://t.co/8oLnJls5IW https://t.co/WU96YMERkl,304855
2,RT @AEDerocher: Svalbard wildlife paper shows multi-species climate change issues. Not 'just' #polarbears but sea ice loss is sever…,101749
2,RT @alertnetclimate: Can Finland's Sámi reindeer herders survive climate change and logging? https://t.co/atKYPiGwun @Fern_NGO #Finland htt…,489751
2,"RT @NBC24WNWO: UT professor tackles climate change at Lake Erie Center lecture.
https://t.co/UMkC6tMSFN",277791
2,Hundreds of millions of British aid wasted on overseas climate change projects: Hundreds of… https://t.co/IuPuOIQWjV,203618
2,"Federal scientist cooked climate change books ahead of Obama presentation, whistle blower charges |  https://t.co/HZGwI9Viut",607406
2,CDC abruptly cancels long-planned conference on climate change and health https://t.co/S53KCswr4g https://t.co/VQpOaWM98D,358130
2,China praises role of Paris Agreement in climate change battle https://t.co/biJ6ejBs0p,494087
2,RT @frank8427zz9za: Miranda Devine: Perth electrical engineerÃ¢â‚¬â„¢s discovery will change climate change debate | Perth Now https://t.co/He6ehAÃ¢â‚¬Â¦,676876
2,Paris Agreement on climate change goes into effect sooner than expected: https://t.co/DcZ2jroqow https://t.co/FNIjz4xSNG,390991
2,Scientists blame global warming for new phenomenon called ‘river piracy’ https://t.co/9SDrlRrKj5 https://t.co/4GYu37nVVz,263830
2,RT @HuffPostPol: Discover how climate change is rapidly transforming our Earth with Google Timelapse https://t.co/XjkhOtVHUt https://t.co/V…,168357
2,RT @HuffPostGreen: EPA slams Trump's climate change policy — by accident https://t.co/PdflQUeFp9,235881
2,"RT @voxdotcom: The EPA is still required to regulate CO2. Scott Pruitt, who recently denied climate change, can’t easily undo that. https:/…",642843
2,"TRUMP DAILY: In Trump's America, climate change research is surely 'a waste of your money' #Trump https://t.co/yxdYPNU77N",949008
2,Trump administration begins altering EPA climate change websites https://t.co/Y6pAgkMhyN by #mashable via @c0nvey,792109
2,"RT @USARedOrchestra: Tillerson withheld evidence from NY AG on investigation into what Exxon knew abt climate change by using alias email
h…",626032
2,RT @cnni: An Indian engineer is creating giant artificial glaciers to counteract the effects of climate change…,551550
2,California targets dairy cows to combat global warming https://t.co/LpnGyPoQSS,475942
2,UK: Keep your climate change and wildlife commitments https://t.co/4SMhOQkoeZ,98837
2,"RT @Forbes: Scientists discover a way to capture carbon dioxide from the ambient air, creating new way to fight climate change… ",842896
2,RT @canberratimes: 'Something wasn't quite right': Ex-#Canberra firefighter warns mega fires 'the real cost of climate change' https://t.co…,674934
2,This forest mural has already been washed away. It was designed to send a chilling message about climate change… https://t.co/g592dZ5G5m,378093
2,RT @CNN: An Indian engineer is creating giant artificial glaciers to counteract the effects of climate change…,375741
2,"RT @joerogan: Don't worry about climate change, God will take care it, says GOP congressman https://t.co/thpxeDjlE1",551888
2,"RT Pummeled by drought and climate change, beloved Lake Tahoe in hot water https://t.co/QWiIufXld8 via @SFGate",244724
2,RT @BillClintonTHOF: Australia PM adviser says climate change is 'UN-led ruse to establish new world order' https://t.co/nYWTFYC14l https:/…,489291
2,More Americans worried about climate change today than ever before -- Gallup https://t.co/b48ZQyHMAf,161968
2,"RT @SafetyPinDaily: Experts to Trump: climate change threatens the US military | via @voxdotcom
https://t.co/ZvSOH9cnf0",76230
2,RT @ClimateCentral: The 'next stage in climate change liability litigation' resembles the lawsuits that knocked down tobacco companies…,302892
2,RT @FBC_News: PM holds talks with China’s top climate change negotiator - See more at: https://t.co/CFEvjaGyaY https://t.co/LjkzbYuVkL,584709
2,Wis. agency scrubs webpage to remove climate change https://t.co/RLezPNlQNI via @USATODAY,281864
2,Actus Mer/Sea News: Climate change study in Canada's HUDSON Bay thwarted by climate change - @ashifa_k @guardia... https://t.co/ILZTPQEMUJ,544617
2,RT @thehill: Trump admin buries EPA website designed to be kids' guide to climate change https://t.co/GlvGo8ZIKl https://t.co/EQW5um45Ic,981280
2,12 economic truths about climate change https://t.co/ZUy6B3vdhh https://t.co/iLBVIJ5c7u,236798
2," Trump taps climate change skeptic Scott Pruitt to Head EPA

https://t.co/HgSLoiODDs  via @ShipsandPorts",136101
2,RT @NYTScience: Trump has ignored climate change warnings from scientists and the government’s own research. Will he listen to CEOs? https:…,108805
2,RT @Independent: The climate change lawsuit the Trump administration is desperate to stop going to trial https://t.co/pPuy2nZgmR,102299
2,RT @guardian: Paris climate change agreement enters into force https://t.co/xawZnfPfjT,415638
2,Teens suing U.S. over climate change ask for Exxon's 'Wayne Tracker' emails | Reuters #SmartNews https://t.co/f0yD5rIXZo,27464
2,White House dodges questions on #Trump's #climate change beliefs: CBS News https://t.co/8mU7DbAih2 #environment,709025
2,RT @SierraClub: EPA head Scott Pruitt may have broken integrity rules by denying climate change (via @mashable) https://t.co/ZIJpyKRQjU,850551
2,Kids are taking the feds -- and possibly Trump -- to court over climate change: '[His] actions will place the youtÃ¢â‚¬Â¦ https://t.co/0lXBSeZcJi,370386
2,"RT @fergushunter: Kristina Photios, wife of Liberal Party powerbroker, quits over lack of action on climate change  https://t.co/KxtTNYTzRY…",357101
2,RT @AP_Politics: The White House talking points on climate change challenged the facts. AP reporters examine some of the claims: https://t.…,946215
2,Wisconsin’s Department of Natural Resources site no longer says humans cause climate change – The Verge https://t.co/EqwKe7Aml0 #wtf #spot…,267893
2,Koalas don't like water but they're being 'driven to drink' by climate change https://t.co/cS4CVXrKr4,160230
2,Evidence disproving tropical 'thermostat' theory: global warming can breach limits for life https://t.co/k9MHkUgdUO via @physorg_com,553713
2,CNN: The Centers for Disease Control postponed climate change summit ahead of President Donald Trump's inauguration https://t.co/JMFw0vkP4S,946248
2,RT @WorldfNature: Donald Trump's budget director calls efforts to combat climate change 'waste of money' - The Independent…,409110
2,RT @Captsully: A new study shows air turbulence will drastically increase later this century due to climate change. https://t.co/t9FS5AAihr,640952
2,Global climate change action 'unstoppable' despite Trump - U.N.'s Ban https://t.co/5shXUUPvCW,908414
2,Trump signs order undoing Obama climate change policies https://t.co/qkk8qwfjDT,213099
2,What vanishing bees tell us about climate change https://t.co/fCSLr07cmX via @WGNOtv,926544
2,"RT @thehill: GE CEO vows to ignore Trump, continue to fight climate change: https://t.co/Atvj5p0Wta https://t.co/pZPUaiJNam",600946
2,RT @altusda: Recent research suggests climate change may boost toxic mercury levels in sea life https://t.co/bkyPdxMGC4 #science #climatech…,830534
2,Review of migration and resettlement in Bangladesh: effects of climate change and its impact on gender roles https://t.co/1NwBqdLNYs,86072
2,EPA chief unconvinced on CO2 link to global warming https://t.co/s1E7mlOczy,618252
2,Ancient methane ‘burp’ points to climate change 110 million years ago https://t.co/abgirnoQgh,551629
2,"RT @DrSimEvans: These 164 countries all have climate change laws

https://t.co/5yPj4KoLUC https://t.co/j8gwjuEiF9",982687
2,"Tackling climate change will boost economic growth, OECD says https://t.co/t4TZWwc6qr",291460
2,RT @TheEconomist: Scientists are attempting to accelerate evolution to save coral reefs from climate change https://t.co/KYUF2xoZti,490098
2,RT @PopSci: Kids now have the right to sue the government over climate change https://t.co/N34s2EphLI https://t.co/W3wxhICSRy,578857
2,U.S. EPA chief unconvinced on CO2 link to global warming #ChainFeedsDotCom https://t.co/1MPLPWvNYt,320479
2,"New York, other states challenge Trump over climate change regulation https://t.co/wmosKrWlfQ https://t.co/1LyTjTDMWI",19456
2,"RT @naretevduorp: In executive order, Trump to dramatically change US approach to climate change
https://t.co/fJAzpfiiB5",4744
2,"RT @CBCAlerts: Beavers move toward Arctic coastline in sign of climate change, causing trouble with Inuvialuit fishing spots: https://t.co/…",479408
2,"Depression, anxiety, PTSD: The mental impact of climate change https://t.co/prBSQJwDb4 https://t.co/NWfJagGw2N",644119
2,China and India warn Trump against abandoning Paris climate change deal https://t.co/Rq4gxftZ6v,421955
2,"RT @CllrBSilvester: Retweeted Mike Allen (@AMike4761):

Australia PM adviser says climate change is 'UN-led ruse to establish new... https:…",742695
2,RT @ZaibatsuNews: Trump’s defense secretary James Mattis says climate change is real — and a national security threat…,81367
2,"RT @regan_fleisher: Ã¢Å¡Â¡Ã¯Â¸ï† Ã¢â‚¬Å“What Trump's presidency could mean for climate changeÃ¢â‚¬ï†

https://t.co/DLweeJywEt",32492
2,cnnbrk: India hits back at Trump in war of words over climate change https://t.co/fJSAMQQp3G,107647
2,Norway’s $950 billion wealth fund commissions research on climate change | News Rows https://t.co/4X3Y50Ni20,581913
2,RT @jilevin: It’s about climate: S-Town gets serious about the personal ramifications of climate change https://t.co/11E8h9zzpw https://t.c…,814900
2,RT @ClimateChangRR: Charles calls for global warming to be on TV weather forecasts https://t.co/QNdFXNJ93Y https://t.co/QcprPSOh0V,174046
2,ScienceNews: CO₂ released from warming soils could make climate change even worse than thought. https://t.co/KaaQzklXJC,806888
2,RT @UNEP: South Sudan launches United Nations climate change framework. Read more: https://t.co/L7oKlQBHsR https://t.co/rdGr46cw72,334084
2,RT @emsaurios: Idaho lawmakers strip climate change references from new K-12 science standards  https://t.co/MXkEIglT4i,828388
2,"RT @UNEP: Scientists find that for the first time on record, human-caused climate change has rerouted an entire river. Read:…",936211
2,RT @BostonGlobe: A Wheaton College alumnus was killed while walking across the country to raise awareness about climate change…,664114
2,Gov. Jerry Brown calls Trump energy plan a 'colossal mistake' that will galvanize climate change activists https://t.co/GnWwHsBoya,664121
2,"Federal scientist cooked climate change books 
https://t.co/PpxlDiF8Hv",544443
2,RT @JuddLegum: Trump transition targeting Energy department staff who believe in climate change https://t.co/wxN0KpYrI0 (via…,694843
2,Leaked government report points to the dire impact of climate change on US: https://t.co/qLiTfsW72P https://t.co/JhQZlfBaod,936512
2,RT @CBCNews: How will Toronto weather the storms of climate change? https://t.co/gpNOKMIhBC https://t.co/PfnQ1GHs9I,426345
2,RT @david_joffe: The Scottish Govt has proposed a 2050 target for a 90% emissions reduction vs 1990 for the new climate change bill https:/…,654854
2,"Freezing in record lows? You may doubt global warming, says scientist https://t.co/6NhFsMQfAm",684315
2,Testing the myth that global warming is leveling off https://t.co/kJbNWttotU https://t.co/kG0Qy5uIoY,219818
2,RT @wef: Flights are getting bumpier. HereÃ¢â‚¬â„¢s why scientists are blaming #climate change https://t.co/T4RrxneCkH https://t.co/w5ChVjBPmE,209366
2,RT @insideclimate: Gov. Jerry Brown warns Trump that California won't back down on climate change https://t.co/CO0p9PU3Fd,665275
2,The most effective individual steps to tackle climate change aren't being discussed https://t.co/FEBA5250pC,986798
2,RT @mimizelman: RFK Jr. issues warning about Trump's climate change policies @CNNPolitics https://t.co/HQJuALapf1,671628
2,Role of terrestrial biosphere in counteracting climate change may have been underestimated https://t.co/56FgbL7yye #onmedic #science,567821
2,A new study found with 99% certainty that climate change is driving the retreat of glacier… https://t.co/uXdulZwpDP? https://t.co/OQ9x4CVvYv,356107
2,"For 12 years, plants bought us extra time on climate change https://t.co/Fisv7uE57E",764540
2,RT @washingtonpost: The EPA buried its climate change website for kids https://t.co/uNeaTxzMPJ,796259
2,Pakistan ratifies Paris climate change agreement https://t.co/a0qIJ4Ry16,496297
2,Record-breaking climate change pushes world into ‘uncharted territory’ https://t.co/YXawrzU59k,20491
2,"World Bank Group is absolutely committed to tackling climate change and development together,' @JohnARoome tells the #FTCFS in London.",727820
2,RT @MotherJones: Donald Trump's interior secretary pick doesn't want to combat climate change. https://t.co/Y8Yvl4TFrm,479988
2,RT @Animal_Watch: Humans on the verge of causing Earth’s fastest climate change in 50m years | Dana Nuccitelli https://t.co/GXQ9xoON7N @gua…,680712
2,Adapting to climate change means adapting to Trump – here's how | Dr Aditya V Bahadur: Donald Trump’s scepticism… https://t.co/YVsl0bGC3z,941337
2,NATO agrees with the Pentagon: climate change is a threat multiplier https://t.co/UmF6ZI14ni,953208
2,WH Budget Director announces end to climate change research funding https://t.co/nUbvqW85xv via @theblaze,836928
2,"RT @Independent: More likely a lesbian caused Hurricane Harvey than climate change, says right-wing commentator https://t.co/VBD8yY9MQb",660614
2,"RT @Reuters: New York, other states challenge Trump over climate change regulation https://t.co/LZPsWfw1Ed",839126
2,RT @pablorodas: #climatechange #p2 RT Australia ranked among worst developed countries for climate change action.Ã¢â‚¬Â¦,503582
